id;nhogar;miembro;zona;edad;sexo;parentes_3;p5_3;estado;categori;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40_2;t41_cod_2;t47;t48;t51_bis;i1;i4;i6_3;codioph_neto;ioph_neto_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;nivel_2;tipcob2_2;fexp
12;1;1;2;20;2;1;5;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;3500;1;3500;1;3500;3500.0;1;3;1;101
12;2;1;2;19;2;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;3000;1;3000;1;3000;3000.0;1;3;1;101
12;3;1;2;21;2;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;3000;1;3000;1;3000;3000.0;1;3;1;101
13;1;1;1;20;2;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;5000;1;5000;1;5000;5000.0;1;3;2;750
14;1;1;1;20;1;1;5;1;2;0;0;0;1;18.0;1;1;2;3300;1;2;1;1;82113;2;0;0;0;0;0;9;4000;9;4000;2;0;2;0;9;1000;9;5000;9;67000;11166.7;1;3;4;553
14;1;2;1;22;1;6;5;1;3;0;0;0;1;40.0;2;0;1;1300;1;2;2;1;10314;0;0;3;1;0;2;9;3000;9;3000;2;0;2;0;9;6000;9;9000;9;67000;11166.7;1;3;1;553
14;1;3;1;29;1;6;5;1;3;0;0;0;1;15.0;2;0;2;6800;5;2;2;1;72313;0;0;3;1;0;2;9;8000;9;8000;2;0;2;0;2;0;9;8000;9;67000;11166.7;2;4;1;553
14;1;4;1;29;1;6;5;1;3;0;0;0;1;49.0;2;0;2;8401;6;1;3;2;49311;0;0;1;1;0;2;9;5000;9;5000;2;0;2;0;2;0;9;5000;9;67000;11166.7;1;3;2;553
14;1;5;1;22;1;6;5;1;2;0;0;0;2;23.0;1;1;2;8502;7;2;1;1;41112;2;0;0;0;0;0;9;2500;9;4000;2;0;2;0;9;6000;9;10000;9;67000;11166.7;1;3;3;553
14;1;6;1;25;1;6;5;1;1;0;0;0;1;40.0;2;0;2;7301;5;2;3;1;6001;1;1;0;0;0;0;9;30000;9;30000;2;0;2;0;2;0;9;30000;9;67000;11166.7;1;3;1;553
15;1;1;1;20;2;1;5;1;3;0;0;0;1;20.0;2;0;2;5601;3;2;4;1;53314;0;0;3;1;0;2;1;1600;1;1600;2;0;2;0;1;1000;1;2600;9;5400;2700.0;1;3;2;876
15;1;2;1;19;2;6;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;9;2800;9;2800;9;5400;2700.0;1;3;2;876
16;1;1;1;20;2;1;5;1;4;0;0;0;1;3.0;1;1;2;5900;5;2;2;1;50332;0;0;0;0;0;0;2;0;2;0;2;0;2;0;1;5500;1;5500;1;11000;5500.0;1;3;2;563
16;1;2;1;23;1;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;5500;1;5500;1;11000;5500.0;1;3;2;563
17;1;1;3;20;2;1;5;1;3;0;0;0;1;30.0;2;0;2;9700;9;0;0;0;55314;0;0;1;1;0;2;1;4800;1;4800;2;0;2;0;2;0;1;4800;1;4800;4800.0;2;2;1;372
18;1;1;2;20;2;1;2;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;600;1;600;1;600;300.0;2;1;1;467
18;1;2;2;0;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;300.0;3;1;1;467
19;1;1;2;20;2;1;5;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;11000;5500.0;2;3;2;114
19;1;2;2;56;1;4;3;1;3;0;0;0;1;50.0;2;0;2;1400;1;2;2;2;34323;0;0;1;1;0;2;1;11000;1;11000;2;0;2;0;2;0;1;11000;1;11000;5500.0;2;2;2;114
20;1;1;1;21;1;1;5;1;3;0;0;0;1;35.0;2;0;1;8401;6;1;2;2;10333;0;0;1;1;0;2;1;6700;1;6700;2;0;2;0;9;10000;9;16700;9;16700;16700.0;1;3;5;786
21;1;1;1;21;2;1;5;1;3;0;0;0;1;25.0;2;0;2;6900;5;2;2;1;10333;0;0;3;1;0;2;1;5000;1;5000;2;0;2;0;1;3000;1;8000;1;8000;8000.0;1;3;2;625
22;1;1;1;21;2;1;5;1;3;0;0;0;1;10.0;2;0;2;9700;9;0;0;0;55314;0;0;3;1;0;2;1;1500;1;1500;2;0;2;0;1;3500;1;5000;1;8500;4250.0;1;3;2;720
22;1;2;1;19;1;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;3500;1;3500;1;8500;4250.0;1;3;2;720
23;1;1;1;21;2;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;8000;1;8000;1;8000;8000.0;1;3;2;643
24;1;1;1;21;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;3000;1;3000;1;6000;3000.0;1;3;5;776
24;1;2;1;21;1;6;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;3000;1;3000;1;6000;3000.0;1;3;2;776
25;1;1;1;21;2;1;5;1;3;0;0;0;1;35.0;2;0;2;8401;6;1;2;1;10313;0;0;1;1;0;2;1;8200;1;8200;2;0;2;0;1;5000;1;13200;1;19200;9600.0;1;3;2;578
25;1;2;1;20;2;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;6000;1;6000;1;19200;9600.0;1;3;1;578
26;1;1;1;21;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;6000;1;6000;1;6000;6000.0;1;3;4;619
27;1;1;1;21;1;1;5;1;3;0;0;0;1;48.0;2;0;2;1400;1;2;2;1;30333;0;0;1;1;0;2;1;18000;1;18000;2;0;2;0;2;0;1;18000;1;21000;7000.0;1;3;5;535
27;1;2;1;22;2;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;3000;1;3000;1;21000;7000.0;1;3;4;535
27;1;3;1;30;2;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;21000;7000.0;2;4;4;535
28;1;1;2;21;2;1;2;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7000;2;0;2;0;2;0;1;7000;1;7000;7000.0;2;1;1;337
29;1;1;2;21;1;1;1;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;950;316.7;2;1;1;370
29;1;2;2;22;2;2;1;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;950;1;950;1;950;316.7;1;1;1;370
29;1;3;2;5;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;950;316.7;1;1;1;370
30;1;1;2;21;1;1;5;1;3;0;0;0;1;52.5;2;0;2;1400;1;2;2;1;80323;0;0;3;1;0;2;1;8000;1;8000;2;0;2;0;2;0;1;8000;1;10400;5200.0;2;2;1;327
30;1;2;2;24;2;4;5;1;3;0;0;0;2;20.0;2;0;2;9700;9;0;0;0;55314;0;0;1;1;0;2;1;1440;1;2400;2;0;2;0;2;0;1;2400;1;10400;5200.0;2;1;1;327
31;1;1;3;21;2;1;1;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;1500;500.0;2;2;1;372
31;1;2;3;23;1;2;1;1;3;0;0;0;1;20.0;1;1;2;4810;3;2;3;1;33314;0;0;3;1;0;2;1;1500;1;1500;2;0;2;0;2;0;1;1500;1;1500;500.0;2;2;1;372
31;1;3;3;4;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1500;500.0;2;1;1;372
32;1;1;2;21;1;1;1;1;3;0;0;0;1;32.0;1;1;2;4903;4;2;2;1;34323;0;0;3;1;0;2;1;15000;1;15000;2;0;2;0;2;0;1;15000;1;15000;3750.0;2;1;1;385
32;1;2;2;21;2;2;1;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;15000;3750.0;2;2;1;385
32;1;3;2;1;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15000;3750.0;3;1;1;385
32;1;4;2;0;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15000;3750.0;3;1;1;385
33;1;1;2;21;1;1;5;1;3;1;2;1;0;0.0;0;0;2;8200;5;2;2;2;30333;0;0;1;1;0;2;1;7500;1;7500;2;0;2;0;2;0;1;7500;1;7500;7500.0;2;2;2;219
34;1;1;3;21;1;1;1;1;3;0;0;0;1;50.0;2;0;2;6100;5;2;2;1;72312;0;0;1;1;0;2;1;9000;1;9000;2;0;2;0;2;0;1;9000;1;17000;8500.0;2;3;2;651
34;1;2;3;23;2;2;1;1;3;0;0;0;1;30.0;2;0;2;3501;10;1;2;1;10314;0;0;2;1;0;2;1;8000;1;8000;2;0;2;0;2;0;1;8000;1;17000;8500.0;1;3;2;651
35;1;1;3;22;2;1;2;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6000;2;0;2;0;1;3500;1;9500;1;9500;4750.0;1;1;4;652
35;1;2;3;1;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9500;4750.0;3;1;2;652
36;1;1;1;22;2;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;9;6500;9;6500;9;23500;11750.0;1;3;4;617
36;1;2;1;24;1;4;5;1;3;0;0;0;1;25.0;2;0;2;8600;7;2;2;1;40311;0;0;2;1;0;2;9;7000;9;7000;2;0;2;0;9;10000;9;17000;9;23500;11750.0;1;4;4;617
37;1;1;1;22;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;12000;1;12000;1;12000;12000.0;1;3;4;826
38;1;1;1;22;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;10000;1;10000;1;13500;6750.0;1;3;4;812
38;1;2;1;21;1;4;5;1;3;0;0;0;1;20.0;2;0;2;6200;5;2;2;1;10333;0;0;3;1;0;2;1;3500;1;3500;2;0;2;0;2;0;1;3500;1;13500;6750.0;1;3;4;812
39;1;1;1;22;2;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;3700;1;3700;1;7400;3700.0;1;3;4;601
39;1;2;1;22;2;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;3700;1;3700;1;7400;3700.0;1;3;4;601
40;1;1;1;22;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;10000;1;10000;1;17000;8500.0;1;3;4;649
40;1;2;1;18;1;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;7000;1;7000;1;17000;8500.0;2;2;4;649
41;1;1;3;22;2;1;1;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;700;1;700;1;10700;3566.7;1;3;1;317
41;1;2;3;28;1;2;1;1;3;0;0;0;1;24.0;1;1;2;8600;7;1;2;2;40313;0;0;1;1;0;2;1;10000;1;10000;2;0;2;0;2;0;1;10000;1;10700;3566.7;2;4;2;317
41;1;3;3;3;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10700;3566.7;1;1;1;317
41;2;1;3;51;2;1;2;1;2;0;0;0;1;14.0;2;0;1;4810;3;2;2;2;30113;2;0;0;0;0;0;1;1500;1;1500;1;2600;2;0;1;2600;1;4100;1;4100;2050.0;2;2;1;317
41;2;2;3;25;2;3;5;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;4100;2050.0;2;2;1;317
42;1;1;1;22;2;1;5;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;8300;1;8300;1;8300;8300.0;1;3;2;686
43;1;1;2;22;2;1;5;1;3;0;0;0;1;30.0;2;0;2;4807;3;2;2;1;30333;0;0;1;1;0;2;1;8000;1;8000;2;0;2;0;2;0;1;8000;1;20000;4000.0;1;3;2;990
43;1;2;2;45;2;4;2;1;3;0;0;0;1;36.0;2;0;2;8101;5;2;2;1;56314;0;0;1;1;0;2;1;5000;1;5000;2;0;2;0;2;0;1;5000;1;20000;4000.0;1;1;2;990
43;1;3;2;24;2;4;5;1;3;0;0;0;1;35.0;2;0;2;8401;6;1;2;1;34332;0;0;1;1;0;2;1;7000;1;7000;2;0;2;0;2;0;1;7000;1;20000;4000.0;1;3;2;990
43;1;4;2;18;2;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;20000;4000.0;1;1;2;990
43;1;5;2;4;1;4;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20000;4000.0;1;1;2;990
44;1;1;2;22;1;1;5;1;3;0;0;0;1;40.0;2;0;2;6400;5;2;2;2;30333;0;0;1;1;0;2;1;15600;1;15600;2;0;2;0;1;2000;1;17600;1;17600;17600.0;1;3;3;1401
45;1;1;2;22;2;1;1;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;2100;1;2100;1;4600;920.0;2;1;1;860
45;1;2;2;29;1;2;1;1;2;0;0;0;1;63.0;2;0;1;9609;8;2;2;1;58113;2;0;0;0;0;0;1;2500;1;2500;2;0;2;0;2;0;1;2500;1;4600;920.0;2;1;1;860
45;1;3;2;6;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4600;920.0;1;1;1;860
45;1;4;2;2;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4600;920.0;3;1;1;860
45;1;5;2;1;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4600;920.0;3;1;1;860
46;1;1;1;22;2;1;1;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;6000;1;6000;1;6000;6000.0;2;4;2;714
47;1;1;2;22;1;1;5;1;3;0;0;0;1;48.0;2;0;2;5601;3;2;2;2;53314;0;0;1;1;0;2;1;8200;1;8200;2;0;2;0;2;0;1;8200;1;8200;8200.0;2;3;2;870
48;1;1;2;23;2;1;5;1;3;0;0;0;1;16.0;2;0;1;7100;5;2;2;1;72201;0;0;2;1;0;2;1;5000;1;5000;2;0;2;0;1;10000;1;15000;1;15000;15000.0;1;3;3;768
49;1;1;2;23;1;1;1;1;3;0;0;0;2;65.0;2;0;1;6200;5;2;2;2;92331;0;0;1;1;0;2;1;11500;1;15500;2;0;2;0;2;0;1;15500;1;22000;11000.0;1;3;3;2089
49;1;2;2;23;2;2;1;1;3;0;0;0;1;45.0;2;0;2;6900;5;2;2;2;10332;0;0;1;1;0;2;1;6500;1;6500;2;0;2;0;2;0;1;6500;1;22000;11000.0;1;3;3;2089
50;1;1;2;23;2;1;5;1;3;0;0;0;1;24.0;2;0;2;8600;7;2;2;2;40314;0;0;3;1;0;2;1;3500;1;3500;2;0;2;0;1;3000;1;6500;9;19500;6500.0;1;3;4;1854
50;1;2;2;24;1;6;5;1;3;0;0;0;1;48.0;2;0;2;5601;3;2;2;1;53313;0;0;1;1;0;2;1;10000;1;10000;2;0;2;0;2;0;1;10000;9;19500;6500.0;2;2;2;1854
50;1;3;2;23;2;6;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;9;3000;9;3000;9;19500;6500.0;1;3;4;1854
51;1;1;2;23;2;1;2;1;3;0;0;0;1;35.0;2;0;1;8200;5;2;2;2;10203;0;0;1;1;0;2;1;11500;1;11500;2;0;2;0;2;0;1;11500;1;11500;11500.0;1;3;2;1829
52;1;1;1;23;2;1;5;1;3;0;0;0;1;8.0;2;0;2;8501;7;1;2;2;41332;0;0;3;2;4;0;2;0;2;0;2;0;2;0;1;6000;1;6000;1;6000;6000.0;1;3;1;689
53;1;1;1;23;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;10000;1;10000;1;19500;9750.0;1;3;2;997
53;1;2;1;23;1;4;5;1;3;0;0;0;1;40.0;2;0;1;8200;5;2;2;2;10203;0;0;1;1;0;2;1;6500;1;6500;2;0;2;0;1;3000;1;9500;1;19500;9750.0;2;4;5;997
54;1;1;1;23;2;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;10000;1;10000;1;35000;11666.7;1;3;2;73
54;1;2;1;25;2;4;5;1;3;0;0;0;1;40.0;2;0;2;7000;5;2;2;1;80332;0;0;1;1;0;2;1;7000;1;7000;2;0;2;0;1;6000;1;13000;1;35000;11666.7;1;3;2;73
54;1;3;1;20;2;4;5;1;3;0;0;0;1;20.0;2;0;2;4807;3;2;2;1;20333;0;0;3;1;0;2;1;6000;1;6000;2;0;2;0;1;6000;1;12000;1;35000;11666.7;1;3;2;73
55;1;1;2;23;2;1;5;1;3;0;0;0;1;40.0;2;0;2;8501;7;1;2;1;41333;0;0;3;2;1;2;1;8000;2;0;2;0;2;0;1;4000;1;4000;1;6000;3000.0;1;3;1;1086
55;1;2;2;24;2;6;5;1;3;0;0;0;1;30.0;1;1;2;8401;6;1;2;2;10333;0;0;1;2;2;0;1;6000;2;0;2;0;2;0;1;2000;1;2000;1;6000;3000.0;1;3;3;1086
56;1;1;1;23;2;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;0.0;2;2;3;753
56;1;2;1;21;1;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;0.0;2;4;3;753
57;1;1;2;23;1;1;5;1;3;0;0;0;1;48.0;1;1;2;4808;3;2;2;1;20333;0;0;1;1;0;2;1;9000;1;9000;2;0;2;0;2;0;1;9000;1;9000;9000.0;2;2;2;792
58;1;1;3;23;1;1;2;1;2;0;0;0;1;56.0;2;0;2;4803;3;2;1;1;30113;2;0;0;0;0;0;1;12000;1;12000;2;0;2;0;2;0;1;12000;1;12000;6000.0;2;2;1;369
58;1;2;3;2;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12000;6000.0;1;1;1;369
59;1;1;3;23;2;1;1;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;1800;1;1800;1;11400;1266.7;2;1;1;369
59;1;2;3;25;1;2;1;1;3;0;0;0;1;19.0;1;1;2;4000;2;2;5;1;72314;0;0;3;1;0;2;1;2000;1;5000;2;0;2;0;2;0;1;5000;1;11400;1266.7;2;1;1;369
59;1;3;3;3;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11400;1266.7;1;1;2;369
59;1;4;3;1;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11400;1266.7;1;1;1;369
59;1;5;3;6;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11400;1266.7;1;1;2;369
59;1;6;3;20;2;4;1;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3000;2;0;1;4600;1;4600;1;11400;1266.7;2;1;1;369
59;1;7;3;22;1;4;1;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;11400;1266.7;2;1;1;369
59;1;8;3;2;2;4;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11400;1266.7;1;1;1;369
59;1;9;3;1;2;4;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11400;1266.7;1;1;1;369
60;1;1;2;23;1;1;1;1;3;0;0;0;1;45.0;2;0;2;3100;1;2;2;1;80313;0;0;1;1;0;2;1;9000;1;9000;2;0;2;0;2;0;1;9000;1;9000;3000.0;2;4;2;2036
