id;nhogar;miembro;zona;edad;sexo;parentes_3;p5_3;estado;categori;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40_2;t41_cod_2;t47;t48;t51_bis;i1;i4;i6_3;codioph_neto;ioph_neto_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;nivel_2;tipcob2_2;fexp
1;1;1;3;18;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;1000;1;1000;1;1000;1000.0;1;3;1;197
2;1;1;1;18;2;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;5500;1;5500;1;5500;5500.0;1;3;4;758
3;1;1;2;19;1;1;5;1;3;0;0;0;1;50.0;1;1;1;4804;3;2;2;1;30313;0;0;3;1;0;2;1;12000;1;12000;2;0;2;0;2;0;1;12000;1;22000;7333.3;1;3;1;581
3;1;2;2;20;1;6;5;1;3;0;0;0;1;25.0;2;0;2;4803;3;2;2;1;30313;0;0;3;2;1;2;1;12000;2;0;2;0;2;0;2;0;2;0;1;22000;7333.3;2;3;1;581
3;1;3;2;19;2;6;5;1;3;0;0;0;1;20.0;2;0;2;4803;3;2;2;1;30313;0;0;3;1;0;2;1;10000;1;10000;2;0;2;0;2;0;1;10000;1;22000;7333.3;2;3;1;581
4;1;1;1;19;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;12000;1;12000;1;12000;12000.0;1;3;4;631
5;1;1;1;19;2;1;5;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;5000;1;5000;1;5000;5000.0;1;3;5;176
6;1;1;2;20;2;1;5;1;3;1;1;2;0;0.0;0;0;2;8401;6;1;2;2;42313;0;0;2;1;0;2;1;18000;1;18000;2;0;2;0;2;0;1;18000;1;18000;18000.0;1;3;2;819
7;1;1;1;20;1;1;5;1;4;0;0;0;1;1.0;2;0;2;5601;3;2;4;1;10314;0;0;0;0;0;0;2;0;2;0;2;0;2;0;1;4000;1;4000;1;8000;4000.0;1;3;4;647
7;1;2;1;18;1;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;4000;1;4000;1;8000;4000.0;1;3;4;647
8;1;1;1;20;2;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;4000;1;4000;1;4000;4000.0;1;3;3;866
9;1;1;3;20;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;15000;1;15000;1;15000;15000.0;1;3;4;420
10;1;1;2;20;1;1;5;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;54000;10800.0;1;3;3;1163
10;1;2;2;62;1;4;1;1;3;0;0;0;1;48.0;2;0;2;1400;1;2;2;1;10333;0;0;1;1;0;2;9;14000;9;14000;2;0;2;0;2;0;9;14000;9;54000;10800.0;2;4;3;1163
10;1;3;2;47;2;4;1;1;3;0;0;0;1;48.0;2;0;2;1400;1;2;2;1;10333;0;0;1;1;0;2;9;40000;9;40000;2;0;2;0;2;0;9;40000;9;54000;10800.0;2;3;3;1163
10;1;4;2;19;2;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;54000;10800.0;1;3;3;1163
10;1;5;2;24;2;4;5;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;54000;10800.0;2;4;3;1163
11;1;1;1;21;2;1;5;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;2000;1;2000;1;9000;3000.0;1;3;2;866
11;1;2;1;22;2;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;4000;1;4000;1;9000;3000.0;1;3;2;866
11;1;3;1;18;1;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;3000;1;3000;1;9000;3000.0;1;3;2;866
12;1;1;2;21;1;1;5;1;2;0;0;0;1;14.0;1;1;1;5602;3;2;5;1;33114;2;0;0;0;0;0;1;2000;1;2000;2;0;2;0;2;0;1;2000;1;28800;14400.0;1;3;1;321
12;1;2;2;35;1;6;5;1;3;0;0;0;1;54.0;2;0;2;5601;3;2;2;1;53313;0;0;1;1;0;2;1;26800;1;26800;2;0;2;0;2;0;1;26800;1;28800;14400.0;2;2;2;321
