id;nhogar;miembro;zona;edad;sexo;parentes_3;p5_3;estado;categori;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40_2;t41_cod_2;t47;t48;t51_bis;i1;i4;i6_3;codioph_neto;ioph_neto_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;nivel_2;tipcob2_2;fexp
503;1;2;3;45;1;2;1;1;3;0;0;0;1;12.0;1;1;1;4000;2;2;5;1;72314;0;0;3;2;3;0;1;300;2;0;2;0;2;0;2;0;2;0;1;25700;3671.4;2;1;1;439
503;1;3;3;21;1;3;5;1;3;0;0;0;1;43.2;1;1;1;4000;2;2;2;1;72313;0;0;1;1;0;1;1;10000;1;11000;2;0;2;0;2;0;1;11000;1;25700;3671.4;2;1;2;439
503;1;4;3;19;2;3;5;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;700;1;700;1;25700;3671.4;1;3;2;439
503;1;5;3;13;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;25700;3671.4;1;1;2;439
503;1;6;3;4;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25700;3671.4;1;1;1;439
503;1;7;3;0;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25700;3671.4;3;1;1;439
504;1;1;3;38;1;1;1;1;3;0;0;0;1;40.0;2;0;2;1400;1;2;2;1;80314;0;0;3;1;0;2;1;10000;1;10000;2;0;2;0;2;0;1;10000;1;15000;3000.0;2;1;1;438
504;1;2;3;43;2;2;1;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;5000;1;5000;1;15000;3000.0;2;1;1;438
504;1;3;3;12;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;15000;3000.0;1;1;1;438
504;1;4;3;6;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15000;3000.0;1;1;1;438
504;1;5;3;2;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15000;3000.0;1;1;1;438
505;1;1;2;38;1;1;1;1;3;0;0;0;1;40.0;2;0;2;6400;5;1;2;2;91332;0;0;1;1;0;1;1;35000;1;55000;2;0;2;0;2;0;1;55000;1;55000;13750.0;2;2;3;1842
505;1;2;2;37;2;2;1;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;55000;13750.0;2;3;3;1842
505;1;3;2;9;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;55000;13750.0;1;1;3;1842
505;1;4;2;7;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;55000;13750.0;1;1;3;1842
506;1;1;2;38;2;1;1;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;1000;1;1000;1;23000;5750.0;2;1;1;241
506;1;2;2;40;1;2;1;1;2;0;0;0;1;48.0;2;0;2;4903;4;2;5;1;34123;2;0;0;0;0;0;1;17000;1;17000;2;0;2;0;2;0;1;17000;1;23000;5750.0;2;2;2;241
506;1;3;2;19;1;3;5;1;3;0;0;0;1;20.0;1;1;2;5800;5;2;2;1;45332;0;0;3;1;0;2;1;5000;1;5000;2;0;2;0;2;0;1;5000;1;23000;5750.0;1;1;1;241
506;1;4;2;12;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;23000;5750.0;1;1;1;241
507;1;1;3;38;2;1;1;1;2;0;0;0;1;6.0;2;0;2;4804;3;2;5;1;30113;2;0;0;0;0;0;1;2000;1;2000;2;0;1;3000;1;3000;1;5000;1;25000;8333.3;2;2;2;406
507;1;2;3;39;1;2;1;1;3;0;0;0;1;40.0;2;0;2;1400;1;2;3;2;80323;0;0;1;1;0;1;1;12000;1;20000;2;0;2;0;2;0;1;20000;1;25000;8333.3;2;2;2;406
507;1;3;3;4;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25000;8333.3;1;1;2;406
508;1;1;2;38;1;1;5;1;3;0;0;0;1;30.0;1;1;2;8401;6;1;2;2;49323;0;0;1;1;0;2;1;22000;1;22000;2;0;2;0;2;0;1;22000;1;44000;22000.0;2;2;2;1316
508;1;2;2;39;1;6;5;1;3;0;0;0;1;30.0;1;1;2;8401;6;1;2;2;49313;0;0;1;1;0;2;1;22000;1;22000;2;0;2;0;2;0;1;22000;1;44000;22000.0;2;2;2;1316
509;1;1;2;38;1;1;1;1;3;1;3;2;0;0.0;0;0;2;4807;3;2;2;1;30333;0;0;1;1;0;2;9;20000;9;20000;2;0;2;0;2;0;9;20000;9;45000;22500.0;2;2;2;491
509;1;2;2;32;2;2;1;1;3;0;0;0;2;56.0;2;0;2;8501;7;2;2;2;41332;0;0;1;1;0;2;9;15000;9;25000;2;0;2;0;2;0;9;25000;9;45000;22500.0;2;4;2;491
510;1;1;2;38;1;1;1;1;3;0;0;0;1;72.0;1;1;2;1400;1;2;3;1;34323;0;0;3;1;0;2;1;12000;1;12000;2;0;2;0;2;0;1;12000;1;18000;6000.0;2;2;1;594
510;1;2;2;25;2;2;1;1;3;0;0;0;1;15.0;1;1;2;1400;1;2;3;1;30313;0;0;3;1;0;2;1;6000;1;6000;2;0;2;0;2;0;1;6000;1;18000;6000.0;2;2;1;594
510;1;3;2;3;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18000;6000.0;1;1;1;594
511;1;1;3;38;2;1;1;1;3;0;0;0;1;17.0;1;1;1;9700;9;0;0;0;57314;0;0;3;1;0;2;1;2000;1;2000;2;0;2;0;1;3000;1;5000;1;19000;3166.7;2;1;1;439
511;1;2;3;41;1;2;1;1;3;0;0;0;1;40.0;2;0;2;1009;1;2;2;1;80313;0;0;3;1;0;2;1;14000;1;14000;2;0;2;0;2;0;1;14000;1;19000;3166.7;2;1;1;439
511;1;3;3;13;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;19000;3166.7;1;1;1;439
511;1;4;3;8;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19000;3166.7;1;1;1;439
511;1;5;3;6;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19000;3166.7;1;1;1;439
511;1;6;3;4;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19000;3166.7;1;1;1;439
512;1;1;2;38;1;1;2;1;3;0;0;0;1;60.0;1;1;1;4000;2;2;5;2;72313;0;0;3;1;0;2;1;18500;1;18500;2;0;2;0;2;0;1;18500;1;38500;19250.0;2;2;1;1461
512;1;2;2;33;1;4;5;1;3;0;0;0;1;60.0;2;0;2;4808;3;2;2;1;30313;0;0;9;2;3;0;1;16000;1;20000;2;0;2;0;2;0;1;20000;1;38500;19250.0;2;1;1;1461
513;1;1;3;38;2;1;2;1;2;0;0;0;1;24.0;2;0;2;4810;3;2;2;1;30113;2;0;0;0;0;0;1;8000;1;8000;2;0;2;0;1;8000;1;16000;1;16000;16000.0;2;1;2;113
514;1;1;3;38;1;1;2;1;3;0;0;0;1;56.0;2;0;2;4903;4;2;2;1;34323;0;0;3;1;0;2;1;18000;1;18000;2;0;2;0;2;0;1;18000;1;33000;11000.0;2;2;1;123
514;1;2;3;20;1;4;5;1;3;0;0;0;1;40.0;2;0;2;9503;8;2;5;1;72313;0;0;3;1;0;2;1;15000;1;15000;2;0;2;0;2;0;1;15000;1;33000;11000.0;2;2;1;123
514;1;3;3;12;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;33000;11000.0;1;1;1;123
515;1;1;3;38;1;1;1;1;2;0;0;0;1;22.5;1;1;1;4000;2;2;5;1;72113;2;0;0;0;0;0;1;7500;1;7500;2;0;2;0;2;0;1;7500;1;39500;7900.0;2;2;1;945
515;1;2;3;34;2;2;1;1;3;0;0;0;1;40.0;2;0;2;7000;5;2;2;1;10333;0;0;1;1;0;1;1;20000;1;32000;2;0;2;0;2;0;1;32000;1;39500;7900.0;2;3;2;945
