id;nhogar;miembro;zona;edad;sexo;parentes_3;p5_3;estado;categori;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40_2;t41_cod_2;t47;t48;t51_bis;i1;i4;i6_3;codioph_neto;ioph_neto_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;nivel_2;tipcob2_2;fexp
12;1;1;2;19;1;1;1;1;3;0;0;0;1;54.0;2;0;2;5601;3;2;2;1;34323;0;0;1;1;0;2;1;11000;1;11000;2;0;2;0;2;0;1;11000;1;11980;3993.3;2;1;2;1015
12;1;2;2;20;2;2;1;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;980;1;980;1;11980;3993.3;1;1;1;1015
12;1;3;2;0;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11980;3993.3;1;1;1;1015
13;1;1;2;19;2;1;5;1;3;0;0;0;1;46.0;1;1;2;5601;3;2;2;1;53314;0;0;3;1;0;2;1;9000;1;9000;2;0;2;0;1;1000;1;10000;1;19000;9500.0;2;2;2;113
13;1;2;2;25;2;6;5;1;3;0;0;0;1;40.0;2;0;1;5601;3;2;2;1;53312;0;0;3;1;0;2;1;9000;1;9000;2;0;2;0;2;0;1;9000;1;19000;9500.0;2;2;1;113
14;1;1;2;19;2;1;5;1;3;0;0;0;1;40.0;2;0;2;4804;3;2;2;1;20333;0;0;1;1;0;1;1;9400;1;14100;2;0;2;0;2;0;1;14100;1;14100;14100.0;2;3;2;1156
15;1;1;1;19;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;9;6000;9;12000;9;12000;9;12000;12000.0;2;3;4;599
16;1;1;1;20;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;15000;1;15000;1;45000;15000.0;1;3;5;654
16;1;2;1;21;1;6;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;15000;1;15000;1;45000;15000.0;1;3;4;654
16;1;3;1;19;2;6;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;15000;1;15000;1;45000;15000.0;1;3;4;654
17;1;1;1;20;1;1;5;1;3;0;0;0;1;29.0;2;0;1;8600;7;3;2;1;10314;0;0;1;1;0;1;1;12000;1;19000;2;0;2;0;1;7500;1;26500;9;47340;23670.0;1;3;2;601
17;1;2;1;22;2;4;5;1;3;1;1;2;0;0.0;0;0;2;8600;7;3;2;1;10333;0;0;1;1;0;1;9;14000;9;20840;2;0;2;0;2;0;9;20840;9;47340;23670.0;2;4;2;601
18;1;1;3;21;2;1;2;1;3;0;0;0;1;15.0;1;2;1;9700;9;0;0;0;55314;0;0;3;1;0;2;1;3000;1;3000;2;0;2;0;1;3800;1;6800;1;6800;3400.0;1;1;1;346
18;1;2;3;3;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6800;3400.0;1;1;1;346
19;1;1;1;21;1;1;5;1;3;0;0;0;1;84.0;2;0;1;4803;3;2;2;1;32314;0;0;3;1;0;2;1;9500;1;9500;2;0;2;0;2;0;1;9500;1;50500;10100.0;1;3;1;261
19;1;2;1;24;1;4;5;1;3;0;0;0;1;84.0;2;0;1;4803;3;2;2;1;32314;0;0;3;1;0;2;1;9500;1;9500;2;0;2;0;2;0;1;9500;1;50500;10100.0;2;4;1;261
19;1;3;1;19;2;4;5;1;3;0;0;0;1;54.0;2;0;1;5601;3;2;2;1;53314;0;0;3;2;3;0;1;9000;2;0;2;0;2;0;2;0;2;0;1;50500;10100.0;1;3;1;261
19;1;4;1;24;2;4;5;1;3;0;0;0;1;35.0;2;0;2;4807;3;2;2;1;30334;0;0;3;1;0;2;1;10500;1;10500;2;0;2;0;2;0;1;10500;1;50500;10100.0;1;3;1;261
19;1;5;1;24;1;4;5;1;3;0;0;0;1;63.0;2;0;2;5601;3;2;2;1;53314;0;0;3;1;0;2;1;21000;1;21000;2;0;2;0;2;0;1;21000;1;50500;10100.0;2;4;1;261
20;1;1;1;21;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;6000;1;6000;1;6000;6000.0;1;3;4;899
21;1;1;1;21;1;1;5;1;3;0;0;0;1;28.0;2;0;1;6800;5;2;2;1;10333;0;0;3;1;0;2;1;3000;1;3000;2;0;2;0;1;2000;1;5000;1;8000;4000.0;1;3;2;528
21;1;2;1;22;2;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;3000;1;3000;1;8000;4000.0;1;3;4;528
22;1;1;1;21;2;1;5;1;3;0;0;0;1;9.0;2;0;2;8600;7;2;3;1;40313;0;0;3;1;0;2;1;1400;1;1400;2;0;2;0;1;3000;1;4400;1;8800;4400.0;1;3;2;502
22;1;2;1;20;2;4;5;1;3;0;0;0;1;9.0;2;0;2;8600;7;2;3;1;10333;0;0;3;1;0;2;1;1400;1;1400;2;0;2;0;1;3000;1;4400;1;8800;4400.0;1;3;2;502
23;1;1;1;21;2;1;1;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;12000;1;12000;1;27000;9000.0;1;3;4;938
23;1;2;1;22;1;2;1;1;3;0;0;0;1;45.0;2;0;2;1009;1;2;2;1;80313;0;0;3;1;0;2;1;15000;1;15000;2;0;2;0;2;0;1;15000;1;27000;9000.0;2;4;4;938
23;1;3;1;0;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27000;9000.0;3;1;4;938
24;1;1;2;21;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;5000;1;5000;1;5000;5000.0;1;3;2;563
25;1;1;2;21;2;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;8000;1;8000;1;24000;8000.0;1;3;1;1281
25;1;2;2;20;2;6;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;8000;1;8000;1;24000;8000.0;1;3;1;1281
25;1;3;2;19;2;6;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;8000;1;8000;1;24000;8000.0;1;3;1;1281
26;1;1;1;21;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;13000;1;13000;1;26000;13000.0;1;3;4;99
26;1;2;1;24;2;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;13000;1;13000;1;26000;13000.0;1;3;4;99
27;1;1;3;21;1;1;1;1;2;0;0;0;1;40.0;1;1;2;5300;4;2;2;1;34123;2;0;0;0;0;0;1;7000;1;7000;2;0;2;0;2;0;1;7000;1;9000;2250.0;2;2;1;349
27;1;2;3;19;2;2;1;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;9000;2250.0;2;1;1;349
27;1;3;3;0;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9000;2250.0;3;1;1;349
27;1;4;3;50;2;4;2;1;3;0;0;0;1;10.0;1;1;1;9700;9;0;0;0;55314;0;0;3;1;0;2;1;2000;1;2000;2;0;2;0;2;0;1;2000;1;9000;2250.0;2;1;1;349
28;1;1;2;21;2;1;2;1;3;0;0;0;1;22.0;1;1;1;1400;1;2;2;1;80324;0;0;3;1;0;2;1;5000;1;5000;2;0;2;0;1;1700;1;6700;1;6700;2233.3;2;2;1;312
28;1;2;2;2;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6700;2233.3;3;1;1;312
28;1;3;2;3;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6700;2233.3;3;1;1;312
29;1;1;2;21;1;1;5;1;3;0;0;0;1;40.0;2;0;2;4000;2;2;2;1;72313;0;0;3;1;0;2;1;9000;1;9000;2;0;2;0;2;0;1;9000;1;9000;9000.0;2;2;1;682
30;1;1;2;21;1;1;1;1;3;0;0;0;1;44.0;2;0;2;4804;3;2;2;1;30313;0;0;3;1;0;2;1;7000;1;7000;2;0;2;0;2;0;1;7000;1;15000;7500.0;2;1;1;488
30;1;2;2;20;2;2;1;1;3;0;0;0;1;40.0;2;0;2;1400;1;2;2;1;80313;0;0;3;1;0;2;1;8000;1;8000;2;0;2;0;2;0;1;8000;1;15000;7500.0;2;1;1;488
31;1;1;2;21;2;1;1;1;3;0;0;0;1;40.0;2;0;2;8401;6;1;2;2;45312;0;0;2;1;0;2;1;13000;1;13000;2;0;2;0;1;700;1;13700;1;28700;9566.7;2;1;3;178
31;1;2;2;22;1;2;1;1;3;0;0;0;1;55.0;2;0;2;4904;4;2;2;1;34323;0;0;2;1;0;2;1;15000;1;15000;2;0;2;0;2;0;1;15000;1;28700;9566.7;2;1;2;178
31;1;3;2;4;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28700;9566.7;1;1;3;178
32;1;1;1;21;2;1;5;1;3;0;0;0;1;84.0;2;0;2;8401;6;1;2;2;48313;0;0;1;1;0;2;9;9500;9;9500;2;0;2;0;2;0;9;9500;9;9500;9500.0;2;3;2;757
33;1;1;1;21;2;1;5;1;2;0;0;0;1;27.0;1;2;2;9000;8;2;1;1;50131;2;0;0;0;0;0;1;15000;1;15000;2;0;2;0;2;0;1;15000;1;15000;15000.0;2;3;1;776
34;1;1;3;22;1;1;1;1;3;0;0;0;1;39.0;2;0;2;8401;6;1;2;2;72313;0;0;1;1;0;2;1;13000;1;13000;2;0;2;0;2;0;1;13000;1;13000;3250.0;1;1;2;731
34;1;2;3;26;2;2;1;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;13000;3250.0;2;1;2;731
34;1;3;3;7;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13000;3250.0;1;1;2;731
34;1;4;3;5;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13000;3250.0;1;1;2;731
35;1;1;2;22;2;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;7000;1;7000;1;14000;7000.0;1;3;1;150
35;1;2;2;23;2;6;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;7000;1;7000;1;14000;7000.0;1;3;1;150
36;1;1;1;22;2;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;10000;1;10000;1;10000;10000.0;1;3;2;529
37;1;1;1;22;2;1;5;1;3;0;0;0;1;10.0;1;1;2;9700;9;0;0;0;57314;0;0;3;1;0;2;1;2200;1;2200;2;0;2;0;1;3000;1;5200;1;5200;5200.0;1;3;4;530
38;1;1;1;22;1;1;5;1;3;1;2;2;0;0.0;0;0;2;6400;5;2;2;2;20332;0;0;1;1;0;1;1;16000;1;20000;2;0;2;0;2;0;1;20000;1;20000;20000.0;1;3;3;819
39;1;1;2;22;1;1;1;1;3;0;0;0;1;30.0;2;0;2;9301;8;2;2;2;10313;0;0;1;1;0;2;1;8000;1;8000;2;0;2;0;2;0;1;8000;1;12000;6000.0;1;3;2;1374
39;1;2;2;22;2;2;1;1;3;0;0;0;1;30.0;2;0;2;8501;7;2;2;1;41312;0;0;1;1;0;2;1;4000;1;4000;2;0;2;0;2;0;1;4000;1;12000;6000.0;1;3;2;1374
40;1;1;2;22;1;1;1;1;3;0;0;0;1;45.0;2;0;2;4000;2;2;2;1;72313;0;0;1;1;0;1;1;4250;1;8500;2;0;2;0;2;0;1;8500;1;10900;5450.0;2;1;2;1395
40;1;2;2;32;2;2;1;1;3;0;0;0;1;12.0;1;1;1;9700;9;0;0;0;55314;0;0;3;1;0;2;1;2400;1;2400;2;0;2;0;2;0;1;2400;1;10900;5450.0;2;1;1;1395
41;1;1;3;22;1;1;1;1;3;0;0;0;1;68.0;2;0;2;4000;2;2;2;1;72314;0;0;3;1;0;2;1;3000;1;3000;2;0;2;0;2;0;1;3000;1;6960;1392.0;2;1;1;337
41;1;2;3;27;2;2;1;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;960;1;960;1;6960;1392.0;2;1;1;337
41;1;3;3;2;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6960;1392.0;3;1;1;337
41;1;4;3;19;1;4;5;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;6960;1392.0;2;2;1;337
41;1;5;3;31;1;4;5;1;3;0;0;0;1;68.0;1;1;1;4000;2;2;2;1;72314;0;0;3;1;0;2;1;3000;1;3000;2;0;2;0;2;0;1;3000;1;6960;1392.0;2;1;1;337
42;1;1;3;22;1;1;1;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6000;2;0;2;0;2;0;1;6000;1;8000;4000.0;2;1;1;302
42;1;2;3;21;2;2;1;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2000;2;0;2;0;2;0;1;2000;1;8000;4000.0;2;1;1;302
43;1;1;1;22;1;1;1;1;3;0;0;0;1;45.0;2;0;2;6100;5;2;3;2;81331;0;0;1;1;0;2;1;19000;1;19000;2;0;2;0;2;0;1;19000;1;31000;15500.0;2;2;2;753
43;1;2;1;21;2;2;1;1;3;0;0;0;1;30.0;1;1;2;6400;5;2;2;2;43331;0;0;1;1;0;2;1;12000;1;12000;2;0;2;0;2;0;1;12000;1;31000;15500.0;2;2;2;753
44;1;1;1;22;2;1;5;1;3;0;0;0;1;45.0;2;0;2;5202;4;2;2;2;10333;0;0;1;1;0;1;1;11000;1;15000;2;0;2;0;2;0;1;15000;1;15000;15000.0;2;2;5;603
45;1;1;2;22;2;1;5;1;3;0;0;0;1;40.0;2;0;2;7900;5;2;2;1;30333;0;0;1;1;0;2;1;10000;1;10000;2;0;2;0;2;0;1;10000;1;22000;7333.3;2;4;2;1243
45;1;2;2;20;2;4;5;1;3;0;0;0;1;40.0;2;0;2;9602;8;2;2;1;57312;0;0;2;1;0;2;1;10000;1;10000;2;0;2;0;2;0;1;10000;1;22000;7333.3;2;4;5;1243
45;1;3;2;18;2;4;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;2000;1;2000;1;22000;7333.3;1;3;2;1243
46;1;1;2;23;1;1;5;1;3;0;0;0;1;6.0;1;1;1;5601;3;2;2;1;53314;0;0;3;2;3;0;1;1200;2;0;2;0;2;0;1;700;1;700;1;700;700.0;1;3;2;458
47;1;1;1;23;2;1;5;1;3;0;0;0;1;45.0;1;1;2;4807;3;2;2;1;10332;0;0;1;1;0;2;1;11000;1;11000;2;0;2;0;2;0;1;11000;1;11000;11000.0;1;3;4;596
48;1;1;2;23;1;1;1;1;3;0;0;0;1;45.0;2;0;2;4807;3;2;2;1;20333;0;0;1;1;0;1;1;14000;1;21000;2;0;2;0;2;0;1;21000;1;21000;10500.0;1;3;2;319
48;1;2;2;23;2;2;1;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;21000;10500.0;1;3;4;319
49;1;1;1;23;1;1;5;1;3;0;0;0;1;40.0;2;0;2;6200;5;2;2;2;81331;0;0;1;1;0;2;1;10500;1;10500;2;0;2;0;2;0;1;10500;1;10500;10500.0;1;3;3;1053
50;1;1;1;23;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;6000;1;6000;1;6000;6000.0;1;3;2;131
51;1;1;3;23;1;1;5;1;3;0;0;0;1;48.0;2;0;2;4803;3;2;2;1;30313;0;0;3;1;0;2;1;8500;1;8500;2;0;2;0;2;0;1;8500;1;8500;8500.0;1;3;3;497
52;1;1;2;23;2;1;5;1;3;0;0;0;1;45.0;2;0;2;6900;5;2;2;1;20333;0;0;1;1;0;2;9;13000;9;13000;2;0;2;0;2;0;9;13000;9;13000;13000.0;1;3;2;639
53;1;1;1;23;1;1;5;1;2;0;0;0;1;40.0;2;0;1;4803;3;2;2;1;30113;2;0;0;0;0;0;1;10000;1;10000;2;0;2;0;2;0;1;10000;1;19000;9500.0;1;3;3;722
53;1;2;1;22;1;4;5;1;3;0;0;0;1;72.0;2;0;2;4803;3;2;2;1;30324;0;0;1;1;0;2;1;9000;1;9000;2;0;2;0;2;0;1;9000;1;19000;9500.0;2;2;4;722
54;1;1;1;23;1;1;5;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;4000;1;4000;1;4000;4000.0;1;4;3;585
55;1;1;2;23;1;1;1;1;3;0;0;0;1;40.0;1;1;2;5300;4;2;2;1;35323;0;0;2;1;0;2;1;8000;1;8000;2;0;2;0;2;0;1;8000;1;8000;2000.0;2;1;1;318
55;1;2;2;18;2;2;1;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;8000;2000.0;2;1;1;318
55;1;3;2;2;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8000;2000.0;1;1;1;318
55;1;4;2;0;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8000;2000.0;3;1;1;318
56;1;1;2;23;2;1;5;1;3;0;0;0;1;48.0;2;0;2;4804;3;2;2;1;30313;0;0;1;2;3;0;1;12000;2;0;2;0;2;0;2;0;2;0;2;0;0.0;2;2;1;1122
57;1;1;2;23;1;1;1;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;12000;3000.0;2;2;1;210
57;1;2;2;32;2;2;1;1;3;1;2;2;0;0.0;0;0;2;8401;6;1;4;2;10333;0;0;1;1;0;2;9;12000;9;12000;2;0;2;0;2;0;9;12000;9;12000;3000.0;2;1;2;210
57;1;3;2;5;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;12000;3000.0;3;1;2;210
57;1;4;2;7;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;12000;3000.0;1;1;2;210
58;1;1;3;23;1;1;1;1;3;0;0;0;1;48.0;2;0;1;8000;5;2;2;1;47313;0;0;1;1;0;1;1;8100;1;12600;2;0;2;0;2;0;1;12600;1;15600;5200.0;2;2;2;336
58;1;2;3;23;2;2;1;1;3;0;0;0;1;15.0;1;1;1;9700;9;0;0;0;55314;0;0;3;1;0;2;1;3000;1;3000;2;0;2;0;2;0;1;3000;1;15600;5200.0;2;1;1;336
58;1;3;3;1;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15600;5200.0;3;1;2;336
59;1;1;3;23;2;1;2;1;3;0;0;0;1;12.0;1;1;1;9700;9;0;0;0;55314;0;0;3;1;0;2;1;4480;1;4480;2;0;2;0;1;980;1;5460;1;5460;2730.0;2;1;1;156
59;1;2;3;6;2;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5460;2730.0;1;1;1;156
60;1;1;3;23;1;1;5;1;2;0;0;0;1;45.6;2;0;2;8101;5;2;5;1;44113;2;0;0;0;0;0;9;8000;9;8000;2;0;2;0;2;0;9;8000;9;17800;8900.0;2;2;2;702
60;1;2;3;69;2;4;3;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;9800;2;0;1;9800;1;9800;9;17800;8900.0;2;2;2;702
61;1;1;2;23;2;1;2;1;3;0;0;0;1;24.0;1;1;1;3800;10;3;2;1;56314;0;0;2;1;0;2;1;4000;1;4000;2;0;2;0;2;0;1;4000;1;4000;2000.0;2;1;1;289
61;1;2;2;1;1;3;0;3;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4000;2000.0;3;1;1;289
62;1;1;1;23;1;1;1;2;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;4000;1;4000;1;22000;11000.0;2;3;1;119
62;1;2;1;37;1;2;1;1;3;0;0;0;1;40.0;2;0;2;4811;3;2;1;1;10333;1;1;3;0;0;0;1;18000;1;18000;2;0;2;0;2;0;1;18000;1;22000;11000.0;2;4;1;119
63;1;1;2;23;2;1;5;1;3;0;0;0;1;54.0;2;0;2;5500;3;2;2;2;53314;0;0;1;1;0;2;1;18000;1;18000;2;0;2;0;2;0;1;18000;1;18000;18000.0;2;4;4;372
64;1;1;1;24;1;1;5;1;3;0;0;0;1;60.0;2;0;2;8101;5;2;2;2;47313;0;0;1;1;0;2;1;11500;1;11500;2;0;2;0;2;0;1;11500;1;11500;11500.0;1;1;2;598
